time,DNI,DHI,Reflected,H_sun,Temperature,WindSpeed,Int,ts,GHI,T_cell,P_DC_kW,P_AC_kW
20200108:2330,0.0,0.0,0.0,0.0,15.17,1.86,0.0,2020-01-08 23:30:00+00:00,0.0,15.17,0.0,0.0
20200109:0030,0.0,0.0,0.0,-4.78,15.32,1.79,0.0,2020-01-09 00:30:00+00:00,0.0,15.32,0.0,0.0
20200109:0130,13.8,40.05,0.0,7.74,15.42,2.0,0.0,2020-01-09 01:30:00+00:00,53.849999999999994,17.1028125,5.5636106896875,5.396702368996874
20200109:0230,111.2,80.15,0.0,19.48,16.58,1.59,0.0,2020-01-09 02:30:00+00:00,191.35000000000002,22.5596875,19.3311205946875,18.751186976846874
20200109:0330,204.25,110.15,0.0,29.96,18.19,1.79,0.0,2020-01-09 03:30:00+00:00,314.4,28.015,31.041875279999996,30.110619021599994
20200109:0430,305.86,104.75,0.0,38.41,19.53,1.93,0.0,2020-01-09 04:30:00+00:00,410.61,32.361562500000005,39.7914529051875,38.597709318031875
20200109:0530,411.01,137.9,0.0,43.7,20.45,1.72,0.0,2020-01-09 05:30:00+00:00,548.91,37.6034375,51.985375791187494,50.42581451745187
20200109:0630,170.6,204.55,0.0,44.69,21.63,1.31,0.0,2020-01-09 06:30:00+00:00,375.15,33.3534375,36.1988073271875,35.11284310737187
20200109:0730,189.55,176.1,0.0,41.14,21.11,1.38,0.0,2020-01-09 07:30:00+00:00,365.65,32.5365625,35.4075874871875,34.345359862571875
20200109:0830,167.2,126.8,0.0,33.88,21.2,0.62,0.0,2020-01-09 08:30:00+00:00,294.0,30.3875,28.734751499999998,27.872708954999997
20200109:0930,80.1,121.25,0.0,24.15,21.26,0.83,0.0,2020-01-09 09:30:00+00:00,201.35,27.552187500000002,19.919169159687502,19.321594084896876
20200109:1030,38.7,53.05,0.0,12.88,20.96,0.83,0.0,2020-01-09 10:30:00+00:00,91.75,23.8271875,9.220194329687502,8.943588499796876
20200109:1130,0.0,7.55,0.0,0.65,20.56,1.03,0.0,2020-01-09 11:30:00+00:00,7.55,20.795937499999997,0.7683310821875,0.745281149721875
20200109:1230,0.0,0.0,0.0,0.0,19.65,1.52,0.0,2020-01-09 12:30:00+00:00,0.0,19.65,0.0,0.0
20200109:1330,0.0,0.0,0.0,0.0,19.02,1.17,0.0,2020-01-09 13:30:00+00:00,0.0,19.02,0.0,0.0
20200109:1430,0.0,0.0,0.0,0.0,18.24,0.83,0.0,2020-01-09 14:30:00+00:00,0.0,18.24,0.0,0.0
20200109:1530,0.0,0.0,0.0,0.0,17.65,0.76,0.0,2020-01-09 15:30:00+00:00,0.0,17.65,0.0,0.0
20200109:1630,0.0,0.0,0.0,0.0,16.89,0.97,0.0,2020-01-09 16:30:00+00:00,0.0,16.89,0.0,0.0
20200109:1730,0.0,0.0,0.0,0.0,16.46,0.97,0.0,2020-01-09 17:30:00+00:00,0.0,16.46,0.0,0.0
20200109:1830,0.0,0.0,0.0,0.0,16.18,1.31,0.0,2020-01-09 18:30:00+00:00,0.0,16.18,0.0,0.0
20200109:1930,0.0,0.0,0.0,0.0,15.88,1.45,0.0,2020-01-09 19:30:00+00:00,0.0,15.88,0.0,0.0
20200109:2030,0.0,0.0,0.0,0.0,15.44,1.59,0.0,2020-01-09 20:30:00+00:00,0.0,15.44,0.0,0.0
20200109:2130,0.0,0.0,0.0,0.0,15.26,1.52,0.0,2020-01-09 21:30:00+00:00,0.0,15.26,0.0,0.0
20200109:2230,0.0,0.0,0.0,0.0,14.97,1.59,0.0,2020-01-09 22:30:00+00:00,0.0,14.97,0.0,0.0
20200109:2330,0.0,0.0,0.0,0.0,14.87,1.66,0.0,2020-01-09 23:30:00+00:00,0.0,14.87,0.0,0.0
20200110:0030,0.0,0.0,0.0,-4.8,15.24,1.66,0.0,2020-01-10 00:30:00+00:00,0.0,15.24,0.0,0.0
20200110:0130,17.85,42.05,0.0,7.73,15.62,1.86,0.0,2020-01-10 01:30:00+00:00,59.9,17.491875,6.178889408750001,5.993522726487501
20200110:0230,117.0,93.35,0.0,19.49,16.77,2.0,0.0,2020-01-10 02:30:00+00:00,210.35,23.3434375,21.181352327187497,20.545911757371872
20200110:0330,232.71,151.25,0.0,30.0,18.13,3.59,0.0,2020-01-10 03:30:00+00:00,383.96000000000004,30.12875,37.568921363,36.44185372211
20200110:0430,249.7,198.25,0.0,38.49,19.43,3.86,0.0,2020-01-10 04:30:00+00:00,447.95,33.4284375,43.209282197187505,41.91300373127188
20200110:0530,267.95,196.2,0.0,43.82,20.38,3.66,0.0,2020-01-10 05:30:00+00:00,464.15,34.8846875,44.48804936468749,43.153407883746866
20200110:0630,53.35,271.15,0.0,44.85,21.23,3.52,0.0,2020-01-10 06:30:00+00:00,324.5,31.370625,31.581747518750003,30.634295093187504
20200110:0730,136.4,259.5,0.0,41.31,21.57,3.1,0.0,2020-01-10 07:30:00+00:00,395.9,33.941874999999996,38.103162908749994,36.960068021487494
20200110:0830,167.6,161.25,0.0,34.05,21.96,2.97,0.0,2020-01-10 08:30:00+00:00,328.85,32.236562500000005,31.885507697187503,30.928942466271877
20200110:0930,152.4,125.3,0.0,24.31,21.97,2.83,0.0,2020-01-10 09:30:00+00:00,277.7,30.648125,27.11123658875,26.2978994910875
20200110:1030,66.85,66.9,0.0,13.03,21.84,2.62,0.0,2020-01-10 10:30:00+00:00,133.75,26.0196875,13.3177190546875,12.918187483046873
20200110:1130,0.0,9.85,0.0,0.8,20.94,2.0,0.0,2020-01-10 11:30:00+00:00,9.85,21.247812500000002,1.0005227996875001,0.9705071156968751
20200110:1230,0.0,0.0,0.0,0.0,19.25,2.21,0.0,2020-01-10 12:30:00+00:00,0.0,19.25,0.0,0.0
20200110:1330,0.0,0.0,0.0,0.0,18.08,2.21,0.0,2020-01-10 13:30:00+00:00,0.0,18.08,0.0,0.0
20200110:1430,0.0,0.0,0.0,0.0,16.99,2.34,0.0,2020-01-10 14:30:00+00:00,0.0,16.99,0.0,0.0
20200110:1530,0.0,0.0,0.0,0.0,16.08,2.48,0.0,2020-01-10 15:30:00+00:00,0.0,16.08,0.0,0.0
20200110:1630,0.0,0.0,0.0,0.0,15.27,2.55,0.0,2020-01-10 16:30:00+00:00,0.0,15.27,0.0,0.0
20200110:1730,0.0,0.0,0.0,0.0,14.71,2.62,0.0,2020-01-10 17:30:00+00:00,0.0,14.71,0.0,0.0
20200110:1830,0.0,0.0,0.0,0.0,14.17,2.62,0.0,2020-01-10 18:30:00+00:00,0.0,14.17,0.0,0.0
20200110:1930,0.0,0.0,0.0,0.0,13.82,2.76,0.0,2020-01-10 19:30:00+00:00,0.0,13.82,0.0,0.0
20200110:2030,0.0,0.0,0.0,0.0,13.43,2.62,0.0,2020-01-10 20:30:00+00:00,0.0,13.43,0.0,0.0
20200110:2130,0.0,0.0,0.0,0.0,12.84,2.41,0.0,2020-01-10 21:30:00+00:00,0.0,12.84,0.0,0.0
20200110:2230,0.0,0.0,0.0,0.0,12.38,2.34,0.0,2020-01-10 22:30:00+00:00,0.0,12.38,0.0,0.0
20200110:2330,0.0,0.0,0.0,0.0,12.29,2.21,0.0,2020-01-10 23:30:00+00:00,0.0,12.29,0.0,0.0
20200111:0030,0.0,0.0,0.0,-4.83,11.79,2.34,0.0,2020-01-11 00:30:00+00:00,0.0,11.79,0.0,0.0
20200111:0130,52.6,41.0,0.0,7.72,11.51,2.41,0.0,2020-01-11 01:30:00+00:00,93.6,14.434999999999999,9.77533128,9.4820713416
20200111:0230,192.41,84.65,0.0,19.5,13.1,2.28,0.0,2020-01-11 02:30:00+00:00,277.06,21.758125,28.08324143275,27.2407441897675
20200111:0330,342.11,118.65,0.0,30.05,15.5,3.1,0.0,2020-01-11 03:30:00+00:00,460.76,29.89875,45.127997819,43.77415788443
20200111:0430,416.91,154.85,0.0,38.57,17.29,3.17,0.0,2020-01-11 04:30:00+00:00,571.76,35.1575,54.736786076,53.09468249372
20200111:0530,454.06,183.15,0.0,43.94,18.83,3.52,0.0,2020-01-11 05:30:00+00:00,637.21,38.7428125,60.043035827687504,58.241744752856874
20200111:0630,187.15,294.55,0.0,45.01,19.79,3.17,0.0,2020-01-11 06:30:00+00:00,481.70000000000005,34.843125,46.17859800875001,44.793240068487506
20200111:0730,229.05,251.45,0.0,41.48,19.66,3.17,0.0,2020-01-11 07:30:00+00:00,480.5,34.675625,46.09736211875,44.714441255187495
20200111:0830,162.25,209.8,0.0,34.23,19.95,3.17,0.0,2020-01-11 08:30:00+00:00,372.05,31.5765625,36.1773397671875,35.09201957417187
20200111:0930,106.7,154.0,0.0,24.48,19.94,3.17,0.0,2020-01-11 09:30:00+00:00,260.7,28.086875,25.732005708750002,24.960045537487503
20200111:1030,55.05,79.15,0.0,13.19,19.72,3.17,0.0,2020-01-11 10:30:00+00:00,134.2,23.91375,13.481225394999997,13.076788633149997
20200111:1130,0.0,10.35,0.0,0.94,19.23,2.55,0.0,2020-01-11 11:30:00+00:00,10.35,19.5534375,1.0586762071874998,1.0269159209718748
20200111:1230,0.0,0.0,0.0,0.0,17.91,2.14,0.0,2020-01-11 12:30:00+00:00,0.0,17.91,0.0,0.0
20200111:1330,0.0,0.0,0.0,0.0,17.03,2.07,0.0,2020-01-11 13:30:00+00:00,0.0,17.03,0.0,0.0
20200111:1430,0.0,0.0,0.0,0.0,16.14,2.21,0.0,2020-01-11 14:30:00+00:00,0.0,16.14,0.0,0.0
20200111:1530,0.0,0.0,0.0,0.0,15.75,2.14,0.0,2020-01-11 15:30:00+00:00,0.0,15.75,0.0,0.0
20200111:1630,0.0,0.0,0.0,0.0,15.27,2.21,0.0,2020-01-11 16:30:00+00:00,0.0,15.27,0.0,0.0
20200111:1730,0.0,0.0,0.0,0.0,15.15,2.14,0.0,2020-01-11 17:30:00+00:00,0.0,15.15,0.0,0.0
20200111:1830,0.0,0.0,0.0,0.0,14.43,2.21,0.0,2020-01-11 18:30:00+00:00,0.0,14.43,0.0,0.0
20200111:1930,0.0,0.0,0.0,0.0,13.55,2.62,0.0,2020-01-11 19:30:00+00:00,0.0,13.55,0.0,0.0
20200111:2030,0.0,0.0,0.0,0.0,13.2,2.62,0.0,2020-01-11 20:30:00+00:00,0.0,13.2,0.0,0.0
20200111:2130,0.0,0.0,0.0,0.0,12.82,2.69,0.0,2020-01-11 21:30:00+00:00,0.0,12.82,0.0,0.0
20200111:2230,0.0,0.0,0.0,0.0,12.47,2.55,0.0,2020-01-11 22:30:00+00:00,0.0,12.47,0.0,0.0
20200111:2330,0.0,0.0,0.0,0.0,12.13,2.41,0.0,2020-01-11 23:30:00+00:00,0.0,12.13,0.0,0.0
20200112:0030,0.0,0.0,0.0,-4.85,11.82,2.28,0.0,2020-01-12 00:30:00+00:00,0.0,11.82,0.0,0.0
20200112:0130,50.45,40.6,0.0,7.72,11.51,2.14,0.0,2020-01-12 01:30:00+00:00,91.05000000000001,14.3553125,9.512063494687501,9.226701589846876
20200112:0230,199.71,84.8,0.0,19.53,12.69,1.86,0.0,2020-01-12 02:30:00+00:00,284.51,21.580937499999997,28.859558138187495,27.993771394041868
20200112:0330,366.66,108.0,0.0,30.1,15.38,2.41,0.0,2020-01-12 03:30:00+00:00,474.66,30.213125,46.42672599675,45.0339242168475
20200112:0430,501.51,120.75,0.0,38.67,17.48,2.55,0.0,2020-01-12 04:30:00+00:00,622.26,36.925625,59.10924744675001,57.33597002334751
20200112:0530,581.61,126.75,0.0,44.08,19.34,2.62,0.0,2020-01-12 05:30:00+00:00,708.36,41.47625,65.934131091,63.956107158269994
20200112:0630,590.41,128.9,0.0,45.18,20.6,2.62,0.0,2020-01-12 06:30:00+00:00,719.31,43.0784375,66.46931963118749,64.47524004225187
20200112:0730,532.86,127.3,0.0,41.66,21.49,2.69,0.0,2020-01-12 07:30:00+00:00,660.16,42.12,61.269185535999995,59.431109969919994
20200112:0830,413.96,122.0,0.0,34.41,21.97,2.55,0.0,2020-01-12 08:30:00+00:00,535.96,38.71875,50.507865474999996,48.99262951074999
20200112:0930,266.26,98.4,0.0,24.65,22.08,2.55,0.0,2020-01-12 09:30:00+00:00,364.65999999999997,33.475624999999994,35.16789700675,34.1128600965475
20200112:1030,106.55,63.35,0.0,13.35,21.82,2.55,0.0,2020-01-12 10:30:00+00:00,169.9,27.129375,16.838052058749998,16.3329104969875
20200112:1130,0.0,11.5,0.0,1.09,20.82,1.93,0.0,2020-01-12 11:30:00+00:00,11.5,21.179375,1.1684536187499999,1.1334000101875
20200112:1230,0.0,0.0,0.0,0.0,18.97,2.28,0.0,2020-01-12 12:30:00+00:00,0.0,18.97,0.0,0.0
20200112:1330,0.0,0.0,0.0,0.0,17.41,2.28,0.0,2020-01-12 13:30:00+00:00,0.0,17.41,0.0,0.0
20200112:1430,0.0,0.0,0.0,0.0,16.31,2.21,0.0,2020-01-12 14:30:00+00:00,0.0,16.31,0.0,0.0
20200112:1530,0.0,0.0,0.0,0.0,15.41,2.14,0.0,2020-01-12 15:30:00+00:00,0.0,15.41,0.0,0.0
20200112:1630,0.0,0.0,0.0,0.0,14.61,2.07,0.0,2020-01-12 16:30:00+00:00,0.0,14.61,0.0,0.0
20200112:1730,0.0,0.0,0.0,0.0,13.9,2.14,0.0,2020-01-12 17:30:00+00:00,0.0,13.9,0.0,0.0
20200112:1830,0.0,0.0,0.0,0.0,13.36,2.14,0.0,2020-01-12 18:30:00+00:00,0.0,13.36,0.0,0.0
20200112:1930,0.0,0.0,0.0,0.0,12.92,2.14,0.0,2020-01-12 19:30:00+00:00,0.0,12.92,0.0,0.0
20200112:2030,0.0,0.0,0.0,0.0,12.54,2.21,0.0,2020-01-12 20:30:00+00:00,0.0,12.54,0.0,0.0
20200112:2130,0.0,0.0,0.0,0.0,12.22,2.14,0.0,2020-01-12 21:30:00+00:00,0.0,12.22,0.0,0.0
20200112:2230,0.0,0.0,0.0,0.0,11.91,2.07,0.0,2020-01-12 22:30:00+00:00,0.0,11.91,0.0,0.0
20200112:2330,0.0,0.0,0.0,0.0,11.59,2.0,0.0,2020-01-12 23:30:00+00:00,0.0,11.59,0.0,0.0
20200113:0030,0.0,0.0,0.0,-4.86,11.27,1.93,0.0,2020-01-13 00:30:00+00:00,0.0,11.27,0.0,0.0
20200113:0130,51.7,39.9,0.0,7.72,10.97,1.86,0.0,2020-01-13 01:30:00+00:00,91.6,13.8325,9.58963606,9.3019469782
20200113:0230,203.71,82.75,0.0,19.55,12.4,1.38,0.0,2020-01-13 02:30:00+00:00,286.46000000000004,21.351875,29.084917592750003,28.2123700649675
20200113:0330,372.31,105.15,0.0,30.16,15.73,1.72,0.0,2020-01-13 03:30:00+00:00,477.46000000000004,30.650625,46.612862086750006,45.214476224147504
20200113:0430,507.31,117.9,0.0,38.76,17.94,1.93,0.0,2020-01-13 04:30:00+00:00,625.21,37.4778125,59.2444736756875,57.46713946541688
20200113:0530,586.96,124.4,0.0,44.22,19.57,2.0,0.0,2020-01-13 05:30:00+00:00,711.36,41.8,66.11664384,64.13314452479999
20200113:0630,604.36,124.95,0.0,45.35,20.72,2.07,0.0,2020-01-13 06:30:00+00:00,729.3100000000001,43.5109375,67.2609110321875,65.24308370122186
20200113:0730,552.81,120.55,0.0,41.85,21.25,2.34,0.0,2020-01-13 07:30:00+00:00,673.3599999999999,42.2925,62.445487323999984,60.572122704279984
20200113:0830,436.81,111.85,0.0,34.59,21.74,2.41,0.0,2020-01-13 08:30:00+00:00,548.66,38.885625,51.666235454749994,50.11624839110749
20200113:0930,282.11,93.55,0.0,24.83,21.83,2.28,0.0,2020-01-13 09:30:00+00:00,375.66,33.569375,36.21394800675,35.1275295665475
20200113:1030,112.5,62.55,0.0,13.51,21.57,2.0,0.0,2020-01-13 10:30:00+00:00,175.05,27.0403125,17.354994184687502,16.834344359146876
20200113:1130,0.0,11.9,0.0,1.24,20.72,1.45,0.0,2020-01-13 11:30:00+00:00,11.9,21.091874999999998,1.2095328087500001,1.1732468244875
20200113:1230,0.0,0.0,0.0,0.0,19.33,1.66,0.0,2020-01-13 12:30:00+00:00,0.0,19.33,0.0,0.0
20200113:1330,0.0,0.0,0.0,0.0,17.75,1.66,0.0,2020-01-13 13:30:00+00:00,0.0,17.75,0.0,0.0
20200113:1430,0.0,0.0,0.0,0.0,16.18,1.59,0.0,2020-01-13 14:30:00+00:00,0.0,16.18,0.0,0.0
20200113:1530,0.0,0.0,0.0,0.0,14.84,1.72,0.0,2020-01-13 15:30:00+00:00,0.0,14.84,0.0,0.0
20200113:1630,0.0,0.0,0.0,0.0,13.87,1.59,0.0,2020-01-13 16:30:00+00:00,0.0,13.87,0.0,0.0
20200113:1730,0.0,0.0,0.0,0.0,13.39,1.52,0.0,2020-01-13 17:30:00+00:00,0.0,13.39,0.0,0.0
20200113:1830,0.0,0.0,0.0,0.0,12.77,1.59,0.0,2020-01-13 18:30:00+00:00,0.0,12.77,0.0,0.0
20200113:1930,0.0,0.0,0.0,0.0,12.02,1.66,0.0,2020-01-13 19:30:00+00:00,0.0,12.02,0.0,0.0
20200113:2030,0.0,0.0,0.0,0.0,11.64,1.66,0.0,2020-01-13 20:30:00+00:00,0.0,11.64,0.0,0.0
20200113:2130,0.0,0.0,0.0,0.0,11.23,1.72,0.0,2020-01-13 21:30:00+00:00,0.0,11.23,0.0,0.0
20200113:2230,0.0,0.0,0.0,0.0,10.94,1.66,0.0,2020-01-13 22:30:00+00:00,0.0,10.94,0.0,0.0
20200113:2330,0.0,0.0,0.0,0.0,10.76,1.59,0.0,2020-01-13 23:30:00+00:00,0.0,10.76,0.0,0.0
20200114:0030,0.0,0.0,0.0,-4.87,10.53,1.59,0.0,2020-01-14 00:30:00+00:00,0.0,10.53,0.0,0.0
20200114:0130,53.0,39.8,0.0,7.73,10.34,1.52,0.0,2020-01-14 01:30:00+00:00,92.8,13.24,9.73835776,9.4462070272
20200114:0230,207.31,82.2,0.0,19.59,13.03,0.76,0.0,2020-01-14 02:30:00+00:00,289.51,22.0771875,29.3063970476875,28.427205136256873
20200114:0330,377.21,104.25,0.0,30.22,16.95,0.76,0.0,2020-01-14 03:30:00+00:00,481.46,31.995624999999997,46.73139228275,45.3294505142675
20200114:0430,511.36,117.65,0.0,38.87,19.56,0.97,0.0,2020-01-14 04:30:00+00:00,629.01,39.216562499999995,59.1452088091875,57.37085254491188
20200114:0530,590.96,124.35,0.0,44.37,21.06,0.9,0.0,2020-01-14 05:30:00+00:00,715.3100000000001,43.4134375,65.9990472891875,64.01907587051187
20200114:0630,604.31,124.85,0.0,45.53,22.13,0.9,0.0,2020-01-14 06:30:00+00:00,729.16,44.91625,66.816704203,64.81220307691
20200114:0730,552.26,120.75,0.0,42.04,22.77,0.9,0.0,2020-01-14 07:30:00+00:00,673.01,43.8015625,61.9864713771875,60.12687723587187
20200114:0830,440.26,110.4,0.0,34.78,23.27,1.03,0.0,2020-01-14 08:30:00+00:00,550.66,40.478125,51.486262588749995,49.941674711087494
20200114:0930,283.81,92.9,0.0,25.0,23.44,1.1,0.0,2020-01-14 09:30:00+00:00,376.71000000000004,35.2121875,36.055246075687506,34.97358869341688
20200114:1030,114.35,62.5,0.0,13.67,23.27,1.1,0.0,2020-01-14 10:30:00+00:00,176.85,28.7965625,17.403002727187502,16.880912645371875
20200114:1130,0.0,12.2,0.0,1.39,22.53,0.83,0.0,2020-01-14 11:30:00+00:00,12.2,22.911250000000003,1.2307027549999998,1.1937816723499999
20200114:1230,0.0,0.0,0.0,0.0,21.03,0.76,0.0,2020-01-14 12:30:00+00:00,0.0,21.03,0.0,0.0
20200114:1330,0.0,0.0,0.0,0.0,20.03,0.55,0.0,2020-01-14 13:30:00+00:00,0.0,20.03,0.0,0.0
20200114:1430,0.0,0.0,0.0,0.0,19.07,0.48,0.0,2020-01-14 14:30:00+00:00,0.0,19.07,0.0,0.0
20200114:1530,0.0,0.0,0.0,0.0,18.24,0.48,0.0,2020-01-14 15:30:00+00:00,0.0,18.24,0.0,0.0
20200114:1630,0.0,0.0,0.0,0.0,17.48,0.41,0.0,2020-01-14 16:30:00+00:00,0.0,17.48,0.0,0.0
20200114:1730,0.0,0.0,0.0,0.0,16.79,0.62,0.0,2020-01-14 17:30:00+00:00,0.0,16.79,0.0,0.0
20200114:1830,0.0,0.0,0.0,0.0,15.53,0.97,0.0,2020-01-14 18:30:00+00:00,0.0,15.53,0.0,0.0
20200114:1930,0.0,0.0,0.0,0.0,14.19,1.24,0.0,2020-01-14 19:30:00+00:00,0.0,14.19,0.0,0.0
20200114:2030,0.0,0.0,0.0,0.0,13.08,1.38,0.0,2020-01-14 20:30:00+00:00,0.0,13.08,0.0,0.0
20200114:2130,0.0,0.0,0.0,0.0,12.37,1.52,0.0,2020-01-14 21:30:00+00:00,0.0,12.37,0.0,0.0
20200114:2230,0.0,0.0,0.0,0.0,12.09,1.45,0.0,2020-01-14 22:30:00+00:00,0.0,12.09,0.0,0.0
20200114:2330,0.0,0.0,0.0,0.0,12.05,1.31,0.0,2020-01-14 23:30:00+00:00,0.0,12.05,0.0,0.0
20200115:0030,0.0,0.0,0.0,-4.88,12.78,0.97,0.0,2020-01-15 00:30:00+00:00,0.0,12.78,0.0,0.0
20200115:0130,46.1,42.5,0.0,7.74,13.1,0.62,0.0,2020-01-15 01:30:00+00:00,88.6,15.868749999999999,9.199792075,8.92379831275
20200115:0230,176.5,98.7,0.0,19.62,13.88,0.21,0.0,2020-01-15 02:30:00+00:00,275.2,22.48,27.811271679999997,26.976933529599997
20200115:0330,372.16,106.1,0.0,30.29,17.77,0.34,0.0,2020-01-15 03:30:00+00:00,478.26,32.715625,46.27616857875,44.8878835213875
20200115:0430,514.06,117.2,0.0,38.98,20.81,0.55,0.0,2020-01-15 04:30:00+00:00,631.26,40.536874999999995,59.00672076075001,57.2365191379275
20200115:0530,595.71,123.2,0.0,44.52,22.54,1.1,0.0,2020-01-15 05:30:00+00:00,718.9100000000001,45.0059375,65.85036321818751,63.87485232164188
20200115:0630,608.31,124.25,0.0,45.72,23.74,1.38,0.0,2020-01-15 06:30:00+00:00,732.56,46.63249999999999,66.600216236,64.60220974891999
20200115:0730,558.16,119.45,0.0,42.24,24.48,1.52,0.0,2020-01-15 07:30:00+00:00,677.61,45.6553125,61.8825765526875,60.026099256106875
20200115:0830,447.11,109.25,0.0,34.97,25.03,1.59,0.0,2020-01-15 08:30:00+00:00,556.36,42.416250000000005,51.566323962999995,50.01933424410999
20200115:0930,290.16,92.05,0.0,25.18,25.17,1.72,0.0,2020-01-15 09:30:00+00:00,382.21000000000004,37.1140625,36.276351352187504,35.18806081162188
20200115:1030,118.5,62.55,0.0,13.84,24.89,1.79,0.0,2020-01-15 10:30:00+00:00,181.05,30.5478125,17.6831387896875,17.152644625996874
20200115:1130,0.0,12.65,0.0,1.55,23.87,1.45,0.0,2020-01-15 11:30:00+00:00,12.65,24.2653125,1.2689033946875,1.2308362928468748
20200115:1230,0.0,0.0,0.0,0.0,22.16,1.79,0.0,2020-01-15 12:30:00+00:00,0.0,22.16,0.0,0.0
20200115:1330,0.0,0.0,0.0,0.0,20.28,1.79,0.0,2020-01-15 13:30:00+00:00,0.0,20.28,0.0,0.0
20200115:1430,0.0,0.0,0.0,0.0,18.67,1.79,0.0,2020-01-15 14:30:00+00:00,0.0,18.67,0.0,0.0
20200115:1530,0.0,0.0,0.0,0.0,17.17,1.59,0.0,2020-01-15 15:30:00+00:00,0.0,17.17,0.0,0.0
20200115:1630,0.0,0.0,0.0,0.0,15.94,1.59,0.0,2020-01-15 16:30:00+00:00,0.0,15.94,0.0,0.0
20200115:1730,0.0,0.0,0.0,0.0,15.12,1.66,0.0,2020-01-15 17:30:00+00:00,0.0,15.12,0.0,0.0
20200115:1830,0.0,0.0,0.0,0.0,14.5,1.79,0.0,2020-01-15 18:30:00+00:00,0.0,14.5,0.0,0.0
20200115:1930,0.0,0.0,0.0,0.0,14.19,1.59,0.0,2020-01-15 19:30:00+00:00,0.0,14.19,0.0,0.0
20200115:2030,0.0,0.0,0.0,0.0,13.76,1.66,0.0,2020-01-15 20:30:00+00:00,0.0,13.76,0.0,0.0
20200115:2130,0.0,0.0,0.0,0.0,13.4,1.72,0.0,2020-01-15 21:30:00+00:00,0.0,13.4,0.0,0.0
20200115:2230,0.0,0.0,0.0,0.0,13.16,1.86,0.0,2020-01-15 22:30:00+00:00,0.0,13.16,0.0,0.0
20200115:2330,0.0,0.0,0.0,0.0,12.96,1.86,0.0,2020-01-15 23:30:00+00:00,0.0,12.96,0.0,0.0
20200116:0030,0.0,0.0,0.0,-4.88,12.78,1.86,0.0,2020-01-16 00:30:00+00:00,0.0,12.78,0.0,0.0
20200116:0130,52.45,39.5,0.0,7.76,12.57,1.72,0.0,2020-01-16 01:30:00+00:00,91.95,15.4434375,9.5640648871875,9.277142940571876
20200116:0230,207.56,80.6,0.0,19.67,15.07,0.9,0.0,2020-01-16 02:30:00+00:00,288.15999999999997,24.075,28.927950159999995,28.060111655199993
20200116:0330,377.21,102.6,0.0,30.37,19.32,0.9,0.0,2020-01-16 03:30:00+00:00,479.80999999999995,34.3140625,46.1040282621875,44.72090741432187
20200116:0430,510.21,116.85,0.0,39.09,22.01,0.97,0.0,2020-01-16 04:30:00+00:00,627.06,41.605625,58.33265625075,56.582676563227494
20200116:0530,590.31,123.7,0.0,44.68,23.72,1.03,0.0,2020-01-16 05:30:00+00:00,714.01,46.0328125,65.09359184968751,63.14078409419689
20200116:0630,601.86,125.1,0.0,45.91,24.88,1.03,0.0,2020-01-16 06:30:00+00:00,726.96,47.5975,65.796458988,63.82256521836
20200116:0730,551.41,120.95,0.0,42.45,25.7,0.97,0.0,2020-01-16 07:30:00+00:00,672.36,46.71125,61.10493405900001,59.27178603723001
20200116:0830,442.16,110.55,0.0,35.17,26.21,0.9,0.0,2020-01-16 08:30:00+00:00,552.71,43.4821875,50.9805782616875,49.45116091383687
20200116:0930,286.81,93.35,0.0,25.36,26.39,1.03,0.0,2020-01-16 09:30:00+00:00,380.15999999999997,38.269999999999996,35.89721625599999,34.82029976831999
20200116:1030,117.2,63.55,0.0,14.01,26.19,1.24,0.0,2020-01-16 10:30:00+00:00,180.75,31.8384375,17.5558600171875,17.029184216671872
20200116:1130,0.0,13.1,0.0,1.7,25.35,1.17,0.0,2020-01-16 11:30:00+00:00,13.1,25.759375000000002,1.3058219187499998,1.2666472611874997
20200116:1230,0.0,0.0,0.0,0.0,23.78,1.66,0.0,2020-01-16 12:30:00+00:00,0.0,23.78,0.0,0.0
20200116:1330,0.0,0.0,0.0,0.0,21.92,1.93,0.0,2020-01-16 13:30:00+00:00,0.0,21.92,0.0,0.0
20200116:1430,0.0,0.0,0.0,0.0,20.4,2.0,0.0,2020-01-16 14:30:00+00:00,0.0,20.4,0.0,0.0
20200116:1530,0.0,0.0,0.0,0.0,19.18,1.93,0.0,2020-01-16 15:30:00+00:00,0.0,19.18,0.0,0.0
20200116:1630,0.0,0.0,0.0,0.0,18.14,1.93,0.0,2020-01-16 16:30:00+00:00,0.0,18.14,0.0,0.0
20200116:1730,0.0,0.0,0.0,0.0,17.22,1.86,0.0,2020-01-16 17:30:00+00:00,0.0,17.22,0.0,0.0
20200116:1830,0.0,0.0,0.0,0.0,16.53,1.86,0.0,2020-01-16 18:30:00+00:00,0.0,16.53,0.0,0.0
20200116:1930,0.0,0.0,0.0,0.0,15.97,1.38,0.0,2020-01-16 19:30:00+00:00,0.0,15.97,0.0,0.0
20200116:2030,0.0,0.0,0.0,0.0,15.74,1.17,0.0,2020-01-16 20:30:00+00:00,0.0,15.74,0.0,0.0
20200116:2130,0.0,0.0,0.0,0.0,15.93,0.97,0.0,2020-01-16 21:30:00+00:00,0.0,15.93,0.0,0.0
